Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4573,142, ,B1,3021 BRONXWOOD AVENUE                    ,            ,10469,2,0,2,1933,1990,1950,1,B1,290000,2003-12-18 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4574,6, ,B1,909 ADEE AVENUE                          ,            ,10469,2,0,2,2349,2214,1950,1,B1,0,2003-04-24 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4574,6, ,B1,909 ADEE AVENUE                          ,            ,10469,2,0,2,2349,2214,1950,1,B1,210000,2003-04-24 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4574,13, ,B1,3016 BRONXWOOD AVENUE                    ,            ,10469,2,0,2,2500,1640,1950,1,B1,328000,2003-10-23 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4574,32, ,B1,916 BURKE AVENUE                         ,            ,10469,2,0,2,2225,2100,1950,1,B1,0,2003-06-23 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4575,128, ,B1,932 BURKE AVENUE                         ,            ,10469,2,0,2,1967,2375,1950,1,B1,0,2003-06-06 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4576,33, ,B1,3043 PAULDING AVENUE                     ,            ,10469,2,0,2,2500,3080,1920,1,B1,0,2003-10-15 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4577,32, ,B1,3041 HONE AVENUE                         ,            ,10469,2,0,2,2500,1846,1950,1,B1,275000,2003-03-26 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4577,46, ,B1,3013 HONE AVENUE                         ,            ,10469,2,0,2,5000,1720,1930,1,B1,0,2003-12-11 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4586,19, ,B1,2922 BOUCK AVENUE                        ,            ,10469,2,0,2,2700,2832,1950,1,B1,57500,2003-01-10 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4586,54, ,B1,2923 WILSON AVENUE                       ,            ,10469,2,0,2,2500,2092,1950,1,B1,0,2003-11-04 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4586,58, ,B1,2915 WILSON AVENUE                       ,            ,10469,2,0,2,2500,1868,1950,1,B1,0,2003-08-29 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4586,58, ,B1,2915 WILSON AVENUE                       ,            ,10469,2,0,2,2500,1868,1950,1,B1,315000,2003-08-19 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4586,65, ,B3,2907 WILSON AVENUE                       ,            ,10469,2,0,2,3000,2320,1940,1,B3,0,2003-08-21 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4587,18, ,B1,2930 WILSON AVENUE                       ,            ,10469,2,0,2,2500,2800,1950,1,B1,355000,2003-09-10 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4589,6, ,B1,1309 ADEE AVENUE                         ,            ,10469,2,0,2,4500,1870,1950,1,B1,257000,2003-05-12 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4589,54, ,B9,3047 YOUNG AVENUE                        ,            ,10469,2,0,2,1600,1440,1955,1,B9,0,2003-04-30 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4589,67, ,B1,3025 YOUNG AVENUE                        ,            ,10469,2,0,2,2500,2681,1950,1,B1,0,2003-04-14 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4594,25, ,B3,658 ROSEWOOD STREET                      ,            ,10467,2,0,2,2377,3198,1920,1,B3,339200,2003-10-15 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,2B,4595,4, ,C1,3210 OLINVILLE AVENUE                    ,            ,10467,8,0,8,3375,7240,2004,1,B1,400000,2003-06-02 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4601,3, ,B3,731 NORTH OAK DRIVE                      ,            ,10467,2,0,2,1956,3614,1920,1,B3,300000,2003-04-11 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4601,19, ,B1,3307 HOLLAND AVENUE                      ,            ,10467,2,0,2,3000,3735,2002,1,B1,450000,2003-02-26 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4602,30, ,B1,772 BARTHOLDI STREET                     ,            ,10467,2,0,2,2320,2100,1965,1,B1,325000,2003-07-15 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4604,20, ,B9,790 BARTHOLDI STREET                     ,            ,10467,2,0,2,2494,1420,1950,1,B9,290000,2003-04-30 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4604,20, ,B9,790 BARTHOLDI STREET                     ,            ,10467,2,0,2,2494,1420,1950,1,B9,200000,2003-03-12 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4604,28, ,B1,3307 BARNES AVENUE                       ,            ,10467,2,0,2,2600,2900,1970,1,B1,375000,2003-11-13 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4606,8, ,B1,823 SOUTH OAK DRIVE                      ,            ,10467,2,0,2,7980,3180,1920,1,B1,0,2003-01-20 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4607,30, ,B1,810 BARTHOLDI STREET                     ,            ,10467,2,0,2,2945,2900,1970,1,B1,0,2003-07-24 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4608,22, ,B1,3238 BRONXWOOD AVENUE                    ,            ,10469,2,0,2,2200,2800,1950,1,B1,344500,2003-10-16 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4608,23, ,B1,3240 BRONXWOOD AVENUE                    ,            ,10469,2,0,2,2642,2124,1950,1,B1,330000,2003-07-01 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4608,42, ,B2,3233 RADCLIFF AVENUE                     ,            ,10469,2,0,2,2500,2640,1920,1,B2,0,2003-06-06 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4611,2, ,B9,1017 BURKE AVENUE                        ,            ,10469,2,0,2,2500,2800,1960,1,B9,0,2003-08-12 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4611,8, ,B9,1009 BURKE AVENUE                        ,            ,10469,2,0,2,2000,2011,1955,1,B9,0,2003-03-27 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4611,9, ,B9,1007 BURKE AVENUE                        ,            ,10469,2,0,2,1800,2106,1955,1,B9,240000,2003-10-21 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4611,14, ,B1,3212 PAULDING AVENUE                     ,            ,10469,2,0,2,2500,2120,1945,1,B1,290000,2003-03-18 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4611,15, ,B3,3214 PAULDING AVENUE                     ,            ,10469,2,0,2,2500,2500,1925,1,B3,300000,2003-12-29 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4612,9, ,B9,1053 BURKE AVENUE                        ,            ,10469,2,0,2,1992,2220,1955,1,B9,0,2003-11-10 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4612,19, ,B2,3226 HONE AVENUE                         ,            ,10469,2,0,2,5000,2096,1925,1,B2,0,2003-09-10 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4612,23, ,B1,3240 HONE AVENUE                         ,            ,10469,2,0,2,2358,2180,1955,1,B1,325000,2003-07-31 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4612,28, ,B1,3248 HONE AVENUE                         ,            ,10469,2,0,2,2500,2574,1955,1,B1,0,2003-11-18 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4615,7, ,B1,1127 BURKE AVENUE                        ,            ,10469,2,0,2,2000,2750,1960,1,B1,315000,2003-07-21 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4615,52, ,B1,3229 HERING AVENUE                       ,            ,10469,2,0,2,1975,2612,1960,1,B1,0,2003-08-19 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4616,6, ,C0,1159 BURKE AVENUE                        ,            ,10469,3,0,3,2300,3300,1955,1,B1,361000,2003-08-01 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4616,6, ,C0,1159 BURKE AVENUE                        ,            ,10469,3,0,3,2300,3300,1955,1,B1,240000,2003-05-20 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4616,26, ,B1,3228 HERING AVENUE                       ,            ,10469,2,0,2,3125,2810,1955,1,B1,368500,2003-03-31 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4616,26, ,B1,3228 HERING AVENUE                       ,            ,10469,2,0,2,3125,2810,1955,1,B1,225000,2003-02-11 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4616,26, ,B1,3228 HERING AVENUE                       ,            ,10469,2,0,2,3125,2810,1955,1,B1,175000,2003-02-06 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4616,52, ,B2,3237 TENBROECK AVENUE                    ,            ,10469,2,0,2,5000,1890,1925,1,B2,0,2003-07-22 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4617,27, ,B1,3238 TENBROECK AVENUE                    ,            ,10469,2,0,2,2500,2105,1950,1,B1,0,2003-09-29 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4619,19, ,B2,1256 EAST GUN HILL ROAD                  ,            ,10469,2,0,2,2887,2578,1920,1,B2,350000,2003-04-07 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4622,3, ,B1,3308 BRONX BOULEVARD                     ,            ,10467,2,0,2,2830,2400,1930,1,B1,350000,2003-01-30 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4622,35, ,B1,3353 BARKER AVENUE                       ,            ,10467,2,0,2,2923,2772,1925,1,B1,375000,2003-12-24 00:00:00
2,BRONXDALE                ,02  TWO FAMILY HOMES                        ,1,4622,38, ,B2,3347 BARKER AVENUE                       ,            ,10467,2,0,2,2810,1068,1920,1,B2,235000,2003-06-12 00:00:00
